age,job,marital,housing,loan,contact ,duration,poutcome,previous,campaign,subscribed
3,1,1,0,0,1,0.36,1,0,1,0
3,1,1,1,0,1,0.61,1,0,1,0
5,10,3,1,0,1,0.09,1,0,2,0
4,10,1,1,0,1,0.94,1,0,1,0
3,10,2,1,0,1,0.14,1,0,1,0
5,6,2,1,0,1,0.09,1,0,1,0
3,10,2,1,0,1,0.41,1,0,2,0
3,10,2,1,0,1,0.10,1,0,1,0
4,10,1,1,0,1,0.13,1,0,1,0
2,1,1,0,0,1,0.10,1,0,1,0
3,1,1,0,0,1,0.07,1,0,3,0
2,1,1,0,0,1,0.09,1,0,2,0
5,7,2,1,0,1,0.15,1,0,13,0
5,8,2,1,1,1,0.11,1,0,5,0
3,10,2,1,0,1,0.52,1,0,1,0
3,10,2,1,0,1,0.21,1,0,1,0
3,1,1,1,0,1,0.46,1,0,1,0
3,1,1,0,0,1,0.42,1,0,1,0
4,2,2,1,0,1,0.24,1,0,1,0
2,1,1,0,0,1,0.11,1,0,1,0
4,1,2,1,0,1,0.37,1,0,2,0
4,10,2,1,0,1,0.42,1,0,2,0
4,2,2,0,0,1,0.50,1,0,1,0
2,1,1,1,0,1,0.16,1,0,1,0
3,1,2,1,0,1,0.10,1,0,1,0
3,1,2,1,0,1,0.07,1,0,1,0
4,1,2,0,0,1,0.09,1,0,1,0
3,1,1,0,0,1,0.23,1,0,1,0
3,1,2,1,0,1,0.11,1,0,1,0
4,1,1,0,0,1,0.10,1,0,1,0
3,10,3,1,0,1,0.11,1,0,3,0
3,5,2,1,0,1,0.29,1,0,6,0
3,1,2,0,0,1,0.17,1,0,1,0
3,1,1,0,0,1,0.06,1,0,2,0
3,3,2,1,0,1,0.05,1,0,3,0
3,10,2,0,0,1,0.06,1,0,2,0
3,1,1,1,0,1,0.11,1,0,1,0
5,10,1,1,0,1,0.09,1,0,1,0
5,10,1,1,0,1,0.17,1,0,1,0
3,5,2,0,0,1,0.11,1,0,1,0
4,1,3,0,0,1,0.15,1,0,1,0
3,7,2,0,0,1,0.41,1,0,1,0
3,1,1,1,0,1,0.52,1,0,1,1
3,1,1,0,0,1,0.27,1,0,1,0
4,1,2,0,0,1,0.17,1,0,1,0
4,2,2,0,0,1,0.31,1,0,1,0
4,1,2,1,0,1,0.26,1,0,1,0
2,10,1,1,0,0,0.09,1,0,2,0
4,1,2,0,0,1,0.09,1,0,5,0
4,2,2,1,0,1,0.09,1,0,3,0
4,1,1,0,0,1,0.51,1,0,1,1
3,10,2,1,0,1,0.10,1,0,3,0
4,10,2,1,0,1,0.51,1,0,2,0
4,8,2,1,1,0,0.19,1,0,2,0
3,10,2,1,0,1,0.20,1,0,2,0
3,1,3,0,0,1,0.08,1,0,1,0
3,10,1,1,0,1,0.12,1,0,2,0
4,1,2,1,0,1,0.34,1,0,1,0
3,10,2,1,0,1,0.22,1,0,3,0
3,1,3,1,0,1,0.28,1,0,2,0
5,6,2,1,1,1,0.27,1,0,1,0
3,1,3,1,1,1,0.16,1,0,1,0
4,10,2,0,0,1,0.21,1,0,1,0
3,10,1,1,0,1,0.13,1,0,2,0
3,10,2,1,0,1,0.16,1,0,1,0
3,10,2,0,1,1,0.92,1,0,2,0
4,2,2,0,0,1,0.15,1,0,1,0
3,10,2,1,0,1,0.09,1,0,3,0
5,10,2,1,1,0,0.06,1,0,1,0
3,10,1,0,0,0,0.21,1,0,2,0
5,8,2,1,0,1,0.83,1,0,9,1
4,1,2,1,1,1,3.32,1,0,1,0
3,1,2,0,1,1,0.15,1,0,1,0
3,4,2,0,0,1,0.14,1,0,1,0
5,2,2,1,0,1,0.37,1,0,1,0
5,10,2,1,0,1,0.26,1,0,1,0
3,10,2,0,0,1,0.11,1,0,4,0
3,7,2,0,0,1,1.18,1,0,2,1
3,4,2,1,1,1,0.21,1,0,4,0
3,4,2,1,1,0,0.70,1,0,1,1
4,10,2,1,1,1,0.01,1,0,14,0
5,10,1,1,1,1,0.43,1,0,3,0
5,2,2,2,2,1,0.13,1,0,3,0
3,5,2,1,0,1,0.08,1,0,3,0
5,10,1,1,0,1,0.10,1,0,1,0
5,1,2,0,0,1,0.20,1,0,1,0
3,1,2,1,1,1,1.15,1,0,1,1
3,10,2,0,1,1,0.19,1,0,2,0
3,10,2,1,1,1,0.17,1,0,2,0
4,1,2,1,0,1,0.06,1,0,2,0
3,10,1,1,0,1,0.39,1,0,4,0
3,10,2,0,0,0,0.12,1,0,1,0
3,5,2,1,0,1,0.45,1,0,3,0
5,1,2,1,0,0,0.06,1,0,1,0
4,1,2,0,0,1,0.17,1,0,4,0
4,2,2,1,0,0,0.09,1,0,1,0
5,10,1,1,0,1,0.35,1,0,2,0
3,10,1,0,0,1,0.45,1,0,1,0
4,2,2,1,0,0,0.16,1,0,1,0
5,10,3,0,1,1,0.39,1,0,1,0
4,10,3,1,0,1,0.15,1,0,1,0
4,10,2,0,0,1,0.11,1,0,8,0
3,1,1,1,0,1,0.22,1,0,2,0
3,1,1,1,1,1,0.15,1,0,3,0
3,1,1,1,1,1,0.34,1,0,1,0
3,10,1,1,1,1,0.09,1,0,3,0
4,2,2,1,1,1,0.43,1,0,2,0
4,10,3,0,0,1,0.38,1,0,2,0
4,7,2,1,0,1,0.05,1,0,2,0
3,10,2,1,0,1,0.17,1,0,4,0
4,1,2,2,2,1,1.23,1,0,2,1
3,10,1,1,1,1,0.04,1,0,1,0
3,10,1,1,1,1,0.35,1,0,1,0
4,5,2,1,0,1,0.79,1,0,1,0
3,10,1,1,0,1,0.64,1,0,1,0
3,10,2,1,1,0,0.03,1,0,3,0
4,10,2,1,0,1,0.07,1,0,2,0
3,10,2,2,2,0,0.13,1,0,3,0
3,7,2,1,0,1,0.88,1,0,2,1
4,1,2,1,1,1,0.06,1,0,1,0
5,2,2,0,0,1,0.19,1,0,2,0
3,10,1,1,0,1,0.17,1,0,3,0
5,2,2,1,1,1,0.13,1,0,1,0
3,1,1,0,0,1,0.28,1,0,2,0
4,2,2,1,1,1,0.08,1,0,4,0
5,7,2,1,0,1,0.22,1,0,7,0
3,10,1,1,1,1,0.04,1,0,1,0
3,10,1,1,0,1,0.24,1,0,1,0
3,10,2,0,0,1,0.16,1,0,5,0
5,6,2,0,0,1,0.09,1,0,1,0
3,10,2,1,1,0,0.03,1,0,1,0
4,8,2,1,0,1,0.07,1,0,2,0
4,1,3,0,0,1,0.12,1,0,2,0
3,10,2,1,1,1,0.05,1,0,1,0
3,1,2,1,0,0,0.37,1,0,1,0
3,1,2,1,0,1,0.25,1,0,1,0
3,1,1,1,1,1,0.10,1,0,1,0
3,1,1,0,1,1,0.09,1,0,1,0
5,10,2,1,0,1,0.18,1,0,2,0
3,10,1,1,0,1,0.14,1,0,4,0
2,10,1,1,0,0,0.23,1,0,3,0
4,2,2,0,0,0,0.75,1,0,13,1
5,7,2,1,1,1,0.90,1,0,3,1
5,10,2,0,0,1,0.48,1,0,1,0
3,10,2,0,0,1,0.12,1,0,3,0
4,2,2,1,0,1,0.23,1,0,3,0
2,10,1,1,0,0,0.23,1,0,3,0
4,2,2,0,1,1,0.16,1,0,3,0
4,4,3,0,1,1,0.31,1,0,5,0
5,7,2,0,0,1,0.09,1,0,4,0
2,10,2,1,0,0,0.14,1,0,1,0
5,5,2,1,0,1,0.24,1,0,1,0
5,10,2,1,1,1,0.06,1,0,2,0
5,5,2,1,0,1,0.39,1,0,1,0
3,4,2,1,0,1,0.11,1,0,1,0
5,7,2,1,0,1,0.14,1,0,3,0
3,10,1,1,0,1,0.29,1,0,2,0
2,10,1,1,0,0,0.12,1,0,3,0
3,1,2,1,0,1,0.11,1,0,2,0
5,2,2,1,0,1,0.09,1,0,3,0
3,1,1,0,0,1,0.21,1,0,4,0
3,10,2,1,0,1,0.13,1,0,3,0
5,3,2,0,1,1,0.31,1,0,2,0
5,2,2,0,0,1,0.25,1,0,5,0
3,12,2,0,0,1,0.39,1,0,3,0
5,7,2,1,0,1,0.20,1,0,4,0
3,10,2,1,0,1,0.05,1,0,3,0
5,2,2,1,0,1,0.11,1,0,2,0
4,2,2,1,0,1,0.13,1,0,3,0
3,10,1,1,0,1,0.08,1,0,2,0
3,10,2,2,2,1,1.58,1,0,2,1
5,1,1,0,0,1,0.10,1,0,3,0
3,1,1,1,0,1,1.87,1,0,2,0
3,1,3,1,0,1,0.09,1,0,2,0
3,10,3,0,0,1,0.13,1,0,3,0
3,1,2,1,0,1,0.62,1,0,3,1
3,11,3,0,0,1,0.09,1,0,3,0
3,1,1,1,0,1,0.77,1,0,2,1
5,10,2,2,2,1,0.76,1,0,2,1
3,1,3,1,0,1,0.14,1,0,3,0
4,8,2,1,0,1,0.67,1,0,2,1
3,5,2,1,0,1,0.18,1,0,5,0
3,10,1,1,0,1,0.05,1,0,3,0
3,3,2,1,0,1,0.06,1,0,7,0
3,1,1,0,0,1,0.30,1,0,3,0
3,10,2,1,0,1,0.09,1,0,5,0
3,1,2,2,2,1,0.07,1,0,4,0
3,10,1,0,0,1,0.64,1,0,4,1
3,10,2,0,0,1,0.59,1,0,2,1
4,10,2,1,0,1,0.11,1,0,2,0
5,1,3,0,0,1,0.18,1,0,2,0
3,1,3,0,0,1,0.14,1,0,2,0
4,8,2,0,0,1,0.46,1,0,2,0
5,2,2,1,0,1,0.20,1,0,2,0
2,10,1,1,0,1,0.09,1,0,3,0
3,11,3,0,0,1,0.20,1,0,4,0
4,10,2,0,0,1,0.20,1,0,2,0
3,10,1,0,0,1,0.13,1,0,2,0
3,1,2,0,0,1,0.25,1,0,2,0
5,6,2,0,0,1,0.07,1,0,2,0
3,1,2,1,0,1,0.11,1,0,2,0
3,1,1,1,0,1,0.11,1,0,3,0
3,1,2,1,1,1,0.12,1,0,2,0
3,4,2,1,0,1,0.11,1,0,3,0
4,10,2,0,0,1,0.11,1,0,3,0
5,1,2,1,0,1,0.11,1,0,2,0
4,1,2,1,0,1,0.16,1,0,4,0
3,7,2,0,0,1,0.23,1,0,7,0
3,10,2,1,1,1,0.88,1,0,4,1
4,8,2,0,0,1,0.12,1,0,5,0
4,10,2,0,0,1,0.34,1,0,2,0
3,1,2,0,0,1,0.15,1,0,5,0
2,10,1,0,0,1,0.03,1,0,9,0
4,1,1,0,0,1,0.15,1,0,9,0
5,4,2,1,1,1,0.09,1,0,2,0
3,1,2,0,0,1,0.31,1,0,2,0
3,10,1,0,0,1,0.23,1,0,4,0
4,8,2,1,1,1,0.16,1,0,3,0
3,10,2,1,0,1,0.39,1,0,3,0
3,10,2,1,0,1,0.11,1,0,4,0
3,1,2,1,1,1,0.08,1,0,9,0
3,10,1,0,0,0,0.05,1,0,6,0
4,2,2,0,0,1,0.53,1,0,3,1
4,8,2,2,2,1,0.07,1,0,3,0
3,1,2,1,1,1,0.07,1,0,2,0
5,1,2,0,0,1,0.07,1,0,3,0
3,1,2,0,0,1,0.15,1,0,3,0
4,8,2,1,0,1,0.15,1,0,5,0
4,2,2,0,0,1,0.07,1,0,2,0
3,10,1,0,0,1,0.27,1,0,2,0
3,11,2,1,0,1,0.45,1,0,2,0
3,1,1,1,0,1,0.35,1,0,3,0
3,1,2,1,0,1,0.11,1,0,2,0
3,5,2,0,0,1,0.03,1,0,11,0
4,7,2,1,0,1,0.11,1,0,2,0
3,10,1,1,0,1,0.12,1,0,4,0
4,1,1,1,0,1,0.05,1,0,5,0
5,1,3,1,0,1,0.08,1,0,2,0
3,1,2,1,0,1,0.10,1,0,2,0
4,1,2,0,1,1,0.09,1,0,2,0
3,10,2,1,0,1,0.07,1,0,2,0
4,5,2,0,0,1,0.12,1,0,5,0
3,10,1,0,0,1,0.15,1,0,3,0
3,1,1,1,0,1,0.06,1,0,2,0
3,10,1,1,0,1,0.14,1,0,2,0
3,1,3,0,0,1,0.17,1,0,2,0
3,5,2,1,0,0,0.07,1,0,3,0
3,1,2,0,0,1,0.05,1,0,3,0
3,1,2,0,0,1,0.09,1,0,2,0
3,1,2,1,0,1,0.51,1,0,4,0
3,5,2,0,0,1,0.09,1,0,3,0
3,10,2,1,0,1,0.09,1,0,2,0
3,10,1,1,0,1,0.10,1,0,2,0
3,3,1,0,0,1,0.12,1,0,2,0
4,2,2,1,0,1,0.12,1,0,2,0
4,11,2,1,0,1,0.12,1,0,4,0
3,10,1,0,0,1,0.18,1,0,2,0
3,7,2,0,0,1,0.51,1,0,5,0
4,10,2,0,0,1,0.07,1,0,3,0
3,10,2,0,0,1,0.10,1,0,3,0
3,8,2,0,0,1,0.20,1,0,2,0
4,10,3,0,0,1,0.10,1,0,2,0
3,1,1,0,0,1,0.52,1,0,3,0
3,1,2,0,0,1,0.09,1,0,4,0
3,1,1,1,0,1,0.04,1,0,2,0
3,1,1,1,1,1,0.10,1,0,3,0
3,1,1,0,1,1,0.03,1,0,12,0
3,10,1,0,0,1,0.10,1,0,3,0
5,1,2,1,0,1,0.17,1,0,2,0
4,8,2,0,0,1,0.31,1,0,2,1
5,8,2,1,0,1,0.11,1,0,2,0
3,10,2,0,0,1,0.12,1,0,2,0
3,10,2,1,0,1,0.21,1,0,3,0
3,10,2,1,0,1,0.09,1,0,3,0
4,10,2,1,0,1,0.10,1,0,2,0
3,10,2,0,0,1,0.22,1,0,2,0
3,10,1,0,0,1,0.13,1,0,2,0
2,1,2,0,0,1,0.13,1,0,2,0
3,7,1,1,0,1,0.08,1,0,4,0
3,10,3,1,0,1,0.07,1,0,2,0
4,8,2,1,0,1,0.11,1,0,2,0
5,4,2,0,0,1,0.50,1,0,2,0
3,5,2,1,1,1,0.20,1,0,2,0
3,1,1,1,0,1,0.10,1,0,7,0
3,1,3,1,0,1,0.11,1,0,4,0
4,10,2,1,1,1,0.25,1,0,7,0
5,4,2,0,0,1,0.59,1,0,2,0
3,1,2,1,0,1,0.14,1,0,7,0
4,1,3,1,0,1,0.24,1,0,2,0
4,1,2,1,0,1,0.24,1,0,2,0
3,1,2,1,0,1,0.10,1,0,4,0
3,10,1,1,0,1,0.13,1,0,2,0
3,1,2,1,0,1,0.32,1,0,2,0
3,1,2,1,0,1,0.15,1,0,5,0
4,10,2,1,0,1,0.13,1,0,4,0
4,10,2,1,0,1,0.10,1,0,4,0
4,2,2,0,0,0,0.06,1,0,1,0
3,1,2,0,0,1,0.43,1,0,4,0
2,10,1,1,0,1,0.03,1,0,2,0
5,4,2,1,0,1,0.20,1,0,2,0
4,7,2,1,1,1,0.09,1,0,1,0
4,10,2,0,0,1,0.70,1,0,2,1
3,10,2,0,0,1,0.17,1,0,1,0
3,1,3,1,0,1,0.28,1,0,1,0
3,10,2,0,0,1,0.08,1,0,1,0
3,10,2,1,0,0,0.21,1,0,1,0
3,1,1,1,1,1,0.20,1,0,1,0
3,5,2,0,0,1,0.12,1,0,4,0
3,1,1,0,0,1,0.31,1,0,1,0
5,8,2,0,0,0,0.16,1,0,1,0
2,1,2,1,1,1,0.04,1,0,3,0
3,1,2,0,0,0,0.03,1,0,1,0
4,10,2,0,0,0,0.08,1,0,1,0
3,10,2,0,0,1,0.19,1,0,1,0
3,1,2,0,0,0,0.20,1,0,1,0
3,10,1,1,0,1,0.14,1,0,1,0
3,1,2,1,0,1,0.70,1,0,1,0
3,11,3,1,0,0,0.33,1,0,1,0
3,4,1,1,1,1,0.11,1,0,1,0
4,1,2,0,1,1,0.47,1,0,1,0
3,1,2,1,0,1,0.14,1,0,2,0
3,1,3,1,0,1,0.06,1,0,2,0
5,2,2,1,1,1,0.07,1,0,3,0
4,2,2,1,0,1,0.08,1,0,1,0
3,10,3,0,0,1,0.10,1,0,5,0
3,1,2,1,1,1,0.09,1,0,3,0
3,5,2,1,1,1,0.13,1,0,1,0
3,7,2,1,0,1,0.11,1,0,1,0
4,10,2,0,0,1,0.17,1,0,3,0
3,7,2,1,0,1,0.10,1,0,1,0
3,10,1,1,0,1,0.26,1,0,2,0
4,10,2,1,1,1,0.08,1,0,3,0
3,1,1,0,0,1,0.05,1,0,2,0
3,10,2,1,0,1,0.25,1,0,4,0
5,10,2,1,0,1,0.57,1,0,1,0
4,7,2,0,0,1,0.17,1,0,2,0
3,1,2,1,0,1,0.15,1,0,1,0
3,1,2,1,1,1,0.07,1,0,1,0
5,1,2,1,0,1,0.20,1,0,5,0
3,1,2,1,0,1,0.13,1,0,1,0
3,10,1,1,0,1,0.19,1,0,1,0
4,10,2,1,0,1,0.15,1,0,1,0
3,1,2,0,0,1,0.07,1,0,4,0
4,2,2,1,0,1,0.78,1,0,1,0
3,10,1,1,1,1,0.07,1,0,2,0
4,10,2,0,0,1,0.08,1,0,7,0
5,2,2,0,0,1,0.07,1,0,2,0
5,1,3,0,0,1,0.09,1,0,2,0
3,10,2,0,0,0,0.28,1,0,10,0
5,2,2,1,0,1,0.96,1,0,1,1
4,2,2,1,0,1,0.35,1,0,3,0
4,10,2,1,1,0,0.21,1,0,1,0
5,2,2,1,0,1,0.14,1,0,2,0
3,1,1,0,0,1,0.09,1,0,2,0
3,10,1,0,0,1,0.07,1,0,2,0
3,1,1,0,1,1,0.10,1,0,3,0
5,6,3,0,0,1,0.12,1,0,3,0
4,10,2,0,0,1,0.27,1,0,4,0
4,10,2,1,1,1,0.22,1,0,2,0
5,10,2,1,1,1,0.20,1,0,4,0
3,1,1,0,0,1,1.13,1,0,3,0
3,1,2,0,0,1,0.51,1,0,7,0
4,1,2,1,0,1,0.08,1,0,1,0
3,1,2,0,0,1,0.39,1,0,1,0
3,11,3,1,0,1,0.15,1,0,2,0
3,11,3,1,0,1,0.15,1,0,2,0
3,7,1,1,0,1,0.22,1,0,3,0
3,1,1,1,0,1,0.55,1,0,6,0
4,10,3,1,0,1,0.10,1,0,1,0
3,5,2,1,1,1,0.09,1,0,1,0
3,1,2,0,0,1,0.18,1,0,1,0
3,10,1,1,0,1,0.09,1,0,1,0
3,10,2,0,0,1,0.02,1,0,1,0
4,10,2,1,0,1,0.08,1,0,1,0
3,1,1,1,1,1,0.13,1,0,1,0
5,6,3,2,2,1,0.08,1,0,2,0
4,10,2,1,0,1,0.98,1,0,1,0
5,8,2,1,1,1,0.26,1,0,3,0
3,10,1,0,0,1,0.25,1,0,3,0
3,10,2,1,0,1,0.05,1,0,5,0
3,10,1,0,0,1,0.06,1,0,3,0
5,5,2,0,0,1,0.73,1,0,4,0
4,1,2,0,0,1,0.38,1,0,6,1
4,7,2,1,1,1,0.38,1,0,5,0
3,1,1,1,0,1,0.42,1,0,5,0
2,10,1,1,0,1,0.20,1,0,2,0
5,5,2,1,0,1,0.26,1,0,4,0
2,4,2,1,0,1,0.16,1,0,2,0
3,1,1,1,1,1,0.13,1,0,2,0
3,1,1,1,0,1,0.10,1,0,4,0
4,5,2,1,0,1,0.18,1,0,2,0
4,2,2,1,0,1,0.02,1,0,10,0
4,7,2,0,0,1,0.14,1,0,3,0
3,10,1,2,2,1,0.20,1,0,7,0
3,1,1,0,0,1,0.04,1,0,2,0
5,4,2,0,0,1,0.15,1,0,3,0
3,1,2,0,1,1,0.04,1,0,10,0
3,1,2,0,0,1,1.36,1,0,2,0
4,2,2,1,1,1,0.17,1,0,6,0
3,1,2,1,0,1,0.29,1,0,3,0
5,2,2,1,1,1,0.21,1,0,3,0
4,1,3,1,0,1,0.06,1,0,3,0
3,1,1,1,1,1,0.21,1,0,4,0
3,10,2,1,0,1,0.07,1,0,6,0
3,10,1,0,1,1,1.56,1,0,5,0
4,1,2,1,0,1,0.19,1,0,2,1
4,12,2,0,0,1,0.19,1,0,6,0
4,10,2,0,0,1,0.30,1,0,3,0
3,1,1,0,1,1,0.09,1,0,6,0
4,1,2,1,1,1,0.12,1,0,3,0
3,10,2,1,1,1,0.07,1,0,2,0
3,1,1,1,1,1,0.17,1,0,4,0
4,1,2,0,0,1,0.46,1,0,8,0
5,10,2,1,1,1,0.41,1,0,11,0
5,2,2,0,0,1,0.35,1,0,4,0
3,1,1,0,0,1,0.12,1,0,4,0
3,1,2,1,0,1,0.40,1,0,3,0
4,2,2,1,0,1,0.31,1,0,3,0
4,8,2,1,0,1,0.78,1,0,7,0
4,1,2,1,0,1,0.09,1,0,12,0
3,1,1,1,0,1,0.37,1,0,12,0
4,1,2,1,0,1,0.08,1,0,4,0
3,10,1,1,0,1,0.12,1,0,3,0
3,10,2,0,0,1,0.30,1,0,2,0
5,2,2,1,0,1,0.19,1,0,5,0
3,10,1,1,0,1,0.09,1,0,5,0
4,3,2,1,0,1,0.24,1,0,7,0
4,10,3,1,0,1,0.84,1,0,4,0
3,1,1,0,0,1,0.72,1,0,12,1
5,2,2,0,0,1,0.16,1,0,5,0
3,10,3,0,0,1,0.45,1,0,2,0
3,10,1,1,0,1,0.24,1,0,2,0
3,1,1,0,0,1,0.21,1,0,10,0
2,1,1,0,1,1,0.12,1,0,6,0
3,10,1,1,1,1,0.18,1,0,3,0
4,10,2,1,0,1,0.24,1,0,4,0
3,10,2,1,0,1,0.31,1,0,3,0
4,5,2,1,0,1,0.10,1,0,5,0
4,10,2,0,0,1,0.04,1,0,3,0
4,7,2,1,1,1,0.13,1,0,3,0
4,2,2,1,0,1,0.73,1,0,4,0
3,10,1,0,1,1,0.29,1,0,5,0
3,10,2,0,0,1,0.39,1,0,3,0
3,10,2,1,0,1,0.15,1,0,7,0
3,10,2,1,0,1,0.19,1,0,5,0
3,1,1,1,0,1,0.13,1,0,4,0
3,10,1,0,0,1,0.20,1,0,7,0
4,2,2,0,0,1,0.20,1,0,5,0
4,10,2,0,0,1,0.30,1,0,6,0
4,10,3,0,0,1,0.04,1,0,3,0
4,8,2,1,1,1,0.27,1,0,3,0
3,10,2,0,0,1,0.04,1,0,2,0
5,7,2,1,0,1,0.69,1,0,6,0
5,8,2,1,0,0,0.58,1,0,2,0
3,1,1,1,0,1,0.10,1,0,6,0
3,1,1,0,0,1,0.25,1,0,9,0
3,1,3,0,0,1,0.14,1,0,2,0
2,1,2,0,0,1,0.10,1,0,4,0
4,1,2,0,0,1,0.15,1,0,5,0
3,1,1,0,0,1,0.19,1,0,4,0
3,10,1,1,0,1,0.12,1,0,9,0
5,8,2,1,0,1,0.61,1,0,5,0
4,2,2,0,0,1,0.14,1,0,2,0
3,1,1,0,0,1,0.12,1,0,6,0
3,1,1,0,0,1,0.10,1,0,1,0
3,1,1,0,0,1,0.06,1,0,1,0
3,5,2,0,0,1,0.21,1,0,1,0
4,10,1,0,0,1,0.20,1,0,1,0
4,10,1,1,0,1,0.17,1,0,1,0
3,1,1,0,0,1,0.12,1,0,1,0
4,10,1,1,0,1,0.29,1,0,1,0
5,12,2,1,0,1,0.65,1,0,10,1
4,2,2,0,1,1,0.18,1,0,5,0
3,10,2,1,0,1,0.16,1,0,1,0
3,1,1,1,0,1,0.08,1,0,1,0
3,1,1,1,0,1,0.13,1,0,2,0
3,1,1,1,0,1,0.11,1,0,1,0
3,1,1,1,0,1,0.06,1,0,1,0
3,10,1,1,0,1,0.07,1,0,1,0
4,12,2,1,0,1,0.05,1,0,1,0
3,3,3,0,0,1,0.26,1,0,1,0
4,2,2,1,1,1,0.13,1,0,12,0
4,1,2,1,0,1,0.25,1,0,1,0
3,1,3,1,1,1,0.13,1,0,1,0
3,10,2,0,0,1,0.06,1,0,5,0
4,2,2,0,0,1,0.79,1,0,1,0
3,1,3,1,0,1,0.27,1,0,1,0
3,1,2,1,0,1,0.09,1,0,1,0
3,10,1,1,0,1,0.12,1,0,1,0
3,10,1,0,0,1,0.08,1,0,1,0
3,10,1,1,0,1,0.16,1,0,1,0
3,1,2,0,1,1,0.12,1,0,1,0
4,7,2,0,0,1,0.43,1,0,9,0
5,6,2,0,0,1,0.33,1,0,1,0
5,10,2,0,0,1,0.09,1,0,1,0
5,10,2,1,0,1,0.07,1,0,1,0
5,10,2,0,0,1,0.22,1,0,1,0
5,10,2,0,0,1,0.21,1,0,1,0
5,10,2,0,0,1,0.17,1,0,1,0
2,1,1,0,0,1,0.10,1,0,4,0
3,1,3,1,0,1,0.06,1,0,2,0
4,5,2,1,0,1,0.17,1,0,1,0
3,10,2,0,0,1,0.22,1,0,1,0
3,1,1,1,0,1,0.10,1,0,1,0
3,1,2,1,0,1,0.36,1,0,4,0
3,1,2,1,0,0,0.22,1,0,4,0
4,10,2,0,0,1,0.24,1,0,2,0
5,2,2,1,0,1,0.10,1,0,1,0
3,1,2,0,0,1,0.21,1,0,1,0
5,7,2,0,0,1,0.28,1,0,1,0
4,5,2,1,0,1,0.67,1,0,1,0
4,5,2,0,0,1,0.16,1,0,1,0
4,5,2,1,1,1,0.08,1,0,1,0
4,5,2,1,0,1,0.19,1,0,1,0
4,5,2,1,1,1,0.14,1,0,1,0
3,7,1,2,2,1,0.15,1,0,7,0
3,10,2,0,0,1,0.05,1,0,1,0
4,8,1,1,0,1,0.16,1,0,3,0
3,10,2,0,0,1,0.09,1,0,1,0
3,1,2,1,0,1,0.34,1,0,2,0
3,10,2,1,0,1,0.28,1,0,1,0
3,10,3,0,1,1,0.08,1,0,1,0
3,10,2,0,0,1,0.30,1,0,1,0
4,1,3,0,0,1,0.14,1,0,1,0
3,10,1,0,0,1,0.13,1,0,6,0
5,7,2,1,0,1,0.30,1,0,1,0
3,1,2,1,0,1,0.20,1,0,2,0
3,5,2,1,1,1,0.20,1,0,1,0
5,6,2,0,1,1,0.09,1,0,2,0
3,5,2,0,0,1,0.50,1,0,2,0
3,10,1,1,0,1,0.11,1,0,1,0
2,5,1,0,0,1,0.19,1,0,1,0
3,1,2,1,0,1,0.12,1,0,2,0
2,5,1,0,1,1,0.26,1,0,1,0
4,1,2,1,0,1,1.29,1,0,4,1
3,1,1,0,0,1,0.36,1,0,2,0
3,10,1,1,0,1,0.15,1,0,1,0
3,1,2,1,0,1,0.07,1,0,1,0
4,8,2,1,0,1,0.23,1,0,2,0
4,1,2,1,0,1,0.13,1,0,8,0
3,10,1,1,0,1,0.13,1,0,10,0
5,1,3,0,0,1,0.32,1,0,4,0
4,12,2,0,0,1,0.23,1,0,3,0
3,10,1,1,0,1,0.10,1,0,1,0
3,10,1,0,0,1,0.19,1,0,1,0
3,1,3,0,0,1,0.13,1,0,6,0
3,1,1,0,0,1,0.26,1,0,1,0
5,4,2,1,0,1,0.13,1,0,2,0
3,10,1,1,0,1,0.24,1,0,1,0
3,10,1,0,1,1,0.50,1,0,1,0
3,1,2,0,0,1,0.11,1,0,1,0
4,10,2,1,0,1,0.34,1,0,1,0
3,10,2,1,0,1,0.15,1,0,1,0
3,10,2,0,0,1,0.08,1,0,1,0
3,10,2,0,0,1,0.26,1,0,1,0
3,10,2,0,0,1,0.33,1,0,1,0
3,1,2,0,0,1,0.11,1,0,2,0
5,1,3,0,0,1,0.29,1,0,1,0
3,7,1,0,0,1,0.06,1,0,1,0
3,1,1,0,0,1,0.08,1,0,3,0
3,10,1,0,0,1,0.19,1,0,2,0
4,2,2,1,0,1,0.20,1,0,4,0
5,7,2,0,0,1,0.12,1,0,3,0
4,5,2,0,0,1,0.12,1,0,2,0
3,1,2,0,0,1,0.15,1,0,8,0
3,1,1,0,0,1,0.15,1,0,5,0
3,1,2,1,0,1,0.13,1,0,3,0
3,1,2,0,0,1,0.10,1,0,1,0
4,2,2,1,0,1,0.20,1,0,2,0
3,10,2,1,0,1,0.18,1,0,1,0
3,1,1,1,0,1,0.20,1,0,1,0
4,4,2,0,1,1,0.04,1,0,1,0
3,10,2,0,0,1,0.13,1,0,1,0
3,10,2,0,0,0,0.23,1,0,2,0
5,10,2,1,0,1,0.16,1,0,2,0
3,10,2,1,0,1,0.14,1,0,1,0
4,2,2,1,0,1,0.12,1,0,1,0
3,1,2,0,0,1,0.10,1,0,3,0
4,5,2,1,0,1,0.13,1,0,3,0
2,10,2,0,0,1,0.39,1,0,3,0
4,2,2,1,0,1,0.14,1,0,1,0
